"";"CV";"LIBGEO";"P13_F65P";"P13_POP";"DP90F65P";"DP90T";"pct_P13_F65P_P13_POP";"pct_DP90F65P_DP90T"
"1526";"7120";"Louhans";2947,08346826368;21087;1427;12484;13,9758309302588;11,4306312079462
"1527";"7121";"Mâcon-1 (Partiel)";1201,96561679431;8787;72;1626;13,6789076680814;4,4280442804428
"1528";"7122";"Mâcon-2 (Partiel)";48,6280373831774;541,999999999999;31;438;8,97196261682243;7,07762557077625
"1529";"7123";"Montceau-les-Mines";3198,87688689534;20037;73;945;15,9648494629702;7,72486772486772
"1530";"7124";"Ouroux-sur-Saône";1303,48622986775;16110;933;12036;8,09116219657203;7,75174476570289
"1531";"7125";"Paray-le-Monial";3425,21368577698;20339;1122;11194;16,8406199212202;10,0232267286046
"1532";"7126";"Pierre-de-Bresse";2378,35416819811;16320;2250;14668;14,5732485796453;15,3395145895828
"1533";"7127";"Saint-Rémy";2193,38352010938;21931;1344;17118;10,0012927824057;7,85138450753593
"1534";"7128";"Saint-Vallier";2724,79582906307;18684;1715;16666;14,5835786184065;10,2904116164647
"1535";"7129";"Tournus";2613,6763749086;20109;NA;NA;12,9975452529146;NA
"1536";"7196";"Autun";2482,29338239582;13863;2039;17904;17,9058889302158;11,3885165326184
"1537";"7197";"Chalon-sur-Saône";6048,89106970212;45166;4972;54578;13,3925764285129;9,1098977610026
"1538";"7198";"Le Creusot";3743,46182465007;22308;0;0;16,780804306303;NA
"1539";"7199";"Mâcon";4334,40993622112;33350;3498;37272;12,9967314429419;9,38506117192531
"1540";"7201";"Bonnétable";2854,21550852954;28758;2110;22728;9,9249443929673;9,28370292150651
"1541";"7202";"Changé";2630,99174466498;28751;1510;22729;9,150957339449;6,64349509437283
"1542";"7203";"Château-du-Loir";3323,51686751313;21855;3007;21099;15,2071236216569;14,2518602777383
"1543";"7204";"Écommoy";2479,47776267336;27603;1362;22854;8,98263870837719;5,95956944079811
"1544";"7205";"La Ferté-Bernard";2845,69082506366;25011;2032;21505;11,3777570871363;9,44896535689375
"1545";"7206";"La Flèche";2633,04533072975;24307;2140;21977;10,8324570318416;9,73745279155481
"1546";"7207";"Loué";2744,32469396996;29697;2396;22754;9,24108392756829;10,5300167003604
"1547";"7208";"Le Lude";3441,00634808253;28992;2750;25492;11,8688132867085;10,7876981013651
"1548";"7209";"Mamers";3282,86966581836;26591;2276,66979865772;23503,6523489933;12,3457924328471;9,68645113045689
"1549";"7210";"Le Mans-1 (Partiel)";235,281397935478;2295;78;1591;10,2519127640731;4,90257699560025
"1550";"7211";"Le Mans-2 (Partiel)";664,902262082897;8832,99999999999;248;6793;7,52747947563566;3,65081701751803
"1551";"7213";"Le Mans-4 (Partiel)";904,75282621027;7576,99999999997;404;7373;11,9407790182166;5,47945205479452
"1552";"7215";"Le Mans-6 (Partiel)";654,837956405653;5143,00000000001;322;5607;12,7326065799271;5,74282147315855
"1553";"7216";"Le Mans-7 (Partiel)";1992,89066344856;17351;1075;18395;11,4857395161579;5,84397934221256
"1554";"7217";"Sablé-sur-Sarthe";3116,70990007653;28625;2354;24046;10,888069519918;9,78956999085087
"1555";"7218";"Saint-Calais";3588,15853546246;27115;3326;26444;13,2331127990502;12,5775223112993
"1556";"7219";"Savigné-l'Évêque";2003,5787833841;23420;1508;18504;8,5549905353719;8,14958927799395
"1557";"7220";"Sillé-le-Guillaume";3678,15486012283;30946;3227;27585;11,8857198349474;11,6983868044227
"1558";"7221";"La Suze-sur-Sarthe";2253,30297612732;26927;1417;21060;8,36819168911248;6,7283950617284
"1559";"7299";"Le Mans";17303,4026163698;144244;14218;145439;11,9959253877941;9,77591980142878
"1560";"7301";"Aix-les-Bains-1 (Partiel)";1329,90938567572;16541;749,688659793814;9928,34226804124;8,04007850598949;7,55099531778854
"1561";"7302";"Aix-les-Bains-2 (Partiel)";596,619338069272;5348;291;4115;11,1559337709288;7,07168894289186
"1562";"7303";"Albertville-1 (Partiel)";856,167259822389;8710;529;6997;9,82970447557278;7,56038302129484
"1563";"7304";"Albertville-2 (Partiel)";1291,16809216241;14487;733;10705;8,91259813738115;6,84726763194769
"1564";"7305";"Bourg-Saint-Maurice";1712,08106876017;23138;633;12791;7,39943412896607;4,94879211945899
"1565";"7306";"Bugey savoyard";1949,16614286061;19336;1504;13557;10,0805034281165;11,0938998303459
"1566";"7307";"Chambéry-1 (Partiel)";135,829526462396;1717;64;977;7,91086350974931;6,55066530194473
"1567";"7308";"Chambéry-2 (Partiel)";435,331942447914;3854;217;2590;11,2955875051353;8,37837837837838
"1568";"7309";"Chambéry-3 (Partiel)";883;5919;0;0;14,9180604831897;NA
"1569";"7310";"Modane";1473,5816037478;12609;1090;13663;11,6867444186518;7,97775012808314
"1570";"7311";"Montmélian";2282,52770076999;23890;1556;17815;9,55432273239844;8,73421274207129
"1571";"7312";"La Motte-Servolex";2213,02015168454;25001;492;7927;8,85172653767663;6,20663554938817
"1572";"7313";"Moûtiers";2295,070774828;25044;1654;23441;9,16415418794121;7,05601296873
"1573";"7314";"Le Pont-de-Beauvoisin";1898,91645982857;20124;1284;14647;9,43607861174999;8,76630026626613
"1574";"7315";"La Ravoire";2291,38434590674;21863;723;9993;10,4806492517346;7,23506454518163
"1575";"7316";"Saint-Alban-Leysse";2182,26248583762;22546;1122;13546;9,67915588502448;8,28288793739849
"1576";"7317";"Saint-Jean-de-Maurienne";2709,5237574408;22278;1956;21483;12,1623294615352;9,10487362100265
"1577";"7318";"Saint-Pierre-d'Albigny";1705,9579079155;18497;1306;12728;9,22288970057577;10,2608422375864
"1578";"7319";"Ugine";1907,15891247009;17594;751;9789;10,8398255795731;7,67187659617939
"1579";"7397";"Aix-les-Bains";4546,29206958869;29580;2947;24675;15,3694796132139;11,9432624113475
"1580";"7398";"Albertville";2350,18543157672;19071;0;0;12,3233466078167;NA
"1581";"7399";"Chambéry";6252,47779160528;58653;5312;54045;10,6601159217862;9,82884633176057
"1582";"7401";"Annecy-1 (Partiel)";1360,42263570738;21521;332;8227;6,32137277871558;4,03549288926705
"1583";"7402";"Annecy-2 (Partiel)";467,029083188226;4121;212;2985;11,3329066534391;7,10217755443886
"1584";"7403";"Annecy-le-Vieux";1295,43298107986;18700;523;10875;6,92744909668373;4,80919540229885
"1585";"7404";"Annemasse";4015,13978215316;48704;1905;27705;8,24396308753523;6,87601515971846
"1586";"7405";"Bonneville";3645,26927491;51517;1179;17502;7,0758570470136;6,73637298594446
"1587";"7406";"Cluses";4234,88102176482;51370;2125;35435;8,24387973868954;5,99689572456611
"1588";"7407";"Évian-les-Bains";4296,75101409093;46990;2045;29232;9,14396895954656;6,99575807334428
"1589";"7408";"Faverges";3841,81789307025;38948;1316;18365;9,86396706652524;7,16580451946638
"1590";"7409";"Gaillard";2970,46639059885;39102;1373;22466;7,59671216459221;6,11145731327339
"1591";"7410";"Le Mont-Blanc";3007,56910405151;30882;263;3889;9,73890649586008;6,76266392388789
"1592";"7411";"La Roche-sur-Foron";3294,55200292249;49901;1164;18115;6,60217631494858;6,42561413193486
"1593";"7412";"Rumilly";3094,88942376834;42765;1079;17317;7,23696813695391;6,23087139804816
"1594";"7413";"Saint-Julien-en-Genevois";3696,71284966219;55464;1689;25103;6,66506716007174;6,72827948850735
"1595";"7414";"Sallanches";3130,36474220477;31542;1742;27586;9,92443327057502;6,31479736098021
"1596";"7415";"Sciez";3151,57625666333;44741;1772;28042;7,04404518598898;6,31909278938735
"1597";"7416";"Seynod";1363,21996280775;12010;228;4002;11,3507074338697;5,69715142428786
"1598";"7417";"Thonon-les-Bains";5370,32192046912;49597;NA;NA;10,8279168507553;NA
"1599";"7499";"Annecy";6893,19110551563;52029;5729;49648;13,2487480165208;11,53923622301
"1600";"75ZZ";"Sans objet";204820,050592594;2229621;222786;2152329;9,18631689388441;10,3509268332118
"1601";"7601";"Barentin";3910,72254010899;40567;2405;39599;9,6401571230532;6,07338569155787
"1602";"7602";"Bois-Guillaume";5335,21565036713;42630;3084;37573;12,5151669021045;8,20802171772283
"1603";"7603";"Bolbec";3478,70267516225;38487;2627;37501;9,03864337350858;7,00514652942588
"1604";"7604";"Canteleu";3132,03413787998;28998;1857;31735;10,8008626039036;5,85158342524027
"1605";"7605";"Caudebec-lès-Elbeuf";3680,10171437546;35940;2804;36312;10,239570713343;7,72196519057061
"1606";"7606";"Darnétal";3833,63573295903;36638;2611;34622;10,4635507750397;7,54144763445208
"1607";"7607";"Dieppe-1 (Partiel)";1647,35270407566;14657;998;14164;11,2393580137522;7,0460321942954
"1608";"7608";"Dieppe-2 (Partiel)";1981,36207972637;19401;1363;17717;10,2126801697148;7,69317604560591
"1609";"7609";"Elbeuf";2662,6744667331;32250;2398;30978;8,25635493560651;7,74097746788043
"1610";"7610";"Eu";4322,8647400449;35650;3401;36995;12,1258477981624;9,19313420732531
"1611";"7611";"Fécamp";4617,62995873298;40126;3741;38703;11,5078252473034;9,66591737074645
"1612";"7612";"Gournay-en-Bray";4208,96510402213;36483;3310;32867;11,5367845408057;10,0708917759455
"1613";"7613";"Le Grand-Quevilly";4377,67246045626;34064;2664;35775;12,8513165231807;7,44654088050314
"1614";"7615";"Le Havre-2 (Partiel)";2317,11749333101;24365;1626;26208;9,51002459811621;6,20421245421245
"1615";"7616";"Le Havre-3 (Partiel)";1111,19158182479;13257;740;13673;8,38192337500781;5,41212608791048
"1616";"7619";"Le Havre-6 (Partiel)";1022,73007160663;7350,99999999999;673;8047;13,912801953566;8,36336522927799
"1617";"7620";"Luneray";3163,10205777149;34242;2261;28744;9,23749213764234;7,86598942387977
"1618";"7621";"Le Mesnil-Esnard";3670,25733045197;43079;1845;32615;8,51982945391484;5,65690633144259
"1619";"7622";"Mont-Saint-Aignan";3325,1677449812;29487;2586;30478;11,2767244717374;8,48480871448258
"1620";"7623";"Neufchâtel-en-Bray";3702,71737230102;34512;2852;30072;10,7287823722213;9,48390529396116
"1621";"7624";"Notre-Dame-de-Bondeville";3685,02113731631;40861;2345;38370;9,01843111357115;6,11154547823821
"1622";"7625";"Notre-Dame-de-Gravenchon";2563,49949157058;25981;1561;24559;9,86682380035634;6,35612199193778
"1623";"7626";"Octeville-sur-Mer";3150,39831318829;35357;1835;29856;8,91025345246568;6,14616827438371
"1624";"7627";"Le Petit-Quevilly (Partiel)";1946,26402654635;22426;1857;22609;8,6786053087771;8,21354327922509
"1625";"7631";"Saint-Étienne-du-Rouvray (Partiel)";1093,93503065961;11505;955;11453;9,50834446466411;8,33842661311447
"1626";"7632";"Saint-Romain-de-Colbosc";2655,53866123987;33148;1692;26508;8,01115802232374;6,38297872340426
"1627";"7633";"Saint-Valery-en-Caux";3506,93670595347;33817;2889;32175;10,3703365347413;8,97902097902098
"1628";"7635";"Yvetot";4036,87019967401;42670;2846;36461;9,46067541521915;7,8056005046488
"1629";"7695";"Dieppe";4492,04168976221;30214;3800;35904;14,8674180504475;10,5837789661319
"1630";"7696";"Le Havre";18895,2807834518;172074;17830;195932;10,9809040200447;9,1000959516567
"1631";"7697";"Rouen";10242,7532886478;110755;10053;102722;9,24811817854525;9,78660851618933
"1632";"7698";"Saint-Étienne-du-Rouvray";2819,28297221687;28738;1883;30733;9,81029637489343;6,12696450069957
"1633";"7699";"Sotteville-lès-Rouen";3550,77371002748;28704;3430;29554;12,3703097478661;11,6058739933681
"1634";"7701";"Champs-sur-Marne";2716,62933697904;56578;1167;53570;4,80156480783881;2,17845809221579
"1635";"7702";"Chelles";3955,56466349091;53569;2799;45364;7,38405544903006;6,17009082091526
"1636";"7703";"Claye-Souilly";3036,22699090219;50826;1273;25040;5,97376734526067;5,08386581469649
"1637";"7704";"Combs-la-Ville";3929,43413912941;68923;1633;44414;5,7011942880162;3,67676858648174
"1638";"7705";"Coulommiers";5391,07061685975;63389;4121;49738;8,5047415432642;8,28541557762676
"1639";"7706";"La Ferté-sous-Jouarre";4499,7346698062;60630;2770;35628;7,42163066106911;7,77478387784888
"1640";"7707";"Fontainebleau";7102,11035523555;63708;5522;59497;11,1479097683738;9,28114022555759
"1641";"7708";"Fontenay-Trésigny";3410,98875801243;50105;2438;36713;6,80768138511611;6,64069947974832
"1642";"7709";"Lagny-sur-Marne";4037,45214855332;62697;2224;33517;6,43962573736115;6,63543873258346
"1643";"7710";"Meaux";3572,87796151249;53766;2695;48363;6,64523669514654;5,57244174265451
"1644";"7711";"Melun";4731,17898799722;61888;3241;45078;7,64474371121578;7,18975997160477
"1645";"7712";"Mitry-Mory";3132,32799191625;58912;1599;32432;5,31696087709847;4,93031573754317
"1646";"7713";"Montereau-Fault-Yonne";5571,80714852337;59156;3416,49823373565;45603,8439799823;9,41883688640776;7,49168915505305
"1647";"7714";"Nangis";4186,02860835756;57952;2083;35270;7,22326858151152;5,9058690104905
"1648";"7715";"Nemours";6098,35750031843;59509;3771;42438;10,2477902507494;8,88590414251378
"1649";"7716";"Ozoir-la-Ferrière";4435,70659260983;60983;1270;29841;7,27367724219837;4,2558895479374
"1650";"7717";"Pontault-Combault";3932,1299327568;67850;1856;45508;5,79532783015004;4,07840379713457
"1651";"7718";"Provins";5573,37285168358;57939;4319;48773;9,61938047201984;8,85530928997601
"1652";"7719";"Saint-Fargeau-Ponthierry";3938,09125093282;48886;2050;38887;8,05566266606558;5,27168462468177
"1653";"7720";"Savigny-le-Temple";3940,41474601748;69104;1172;40705;5,70215146159047;2,87925316300209
"1654";"7721";"Serris";3546,73422247821;66178;1654;27277;5,35938563038805;6,06371668438611
"1655";"7722";"Torcy";1642,26476572224;53698;581;22021;3,0583350696902;2,63839062712865
"1656";"7723";"Villeparisis";3688,51186452314;53355;2389;36765;6,91315127827408;6,49802801577587
"1657";"7801";"Aubergenville";5772,14596428487;67863;3132;53021;8,50558620203184;5,90709341581637
"1658";"7802";"Bonnières-sur-Seine";4722,7884240097;58217;3044;46991;8,11238714466513;6,47783618139644
"1659";"7803";"Chatou";8096,24572337168;78466;5547;73986;10,3181578306167;7,49736436623145
"1660";"7804";"Le Chesnay";8603,11443513289;72789;5050;76399;11,8192507592258;6,61003416275082
"1661";"7805";"Conflans-Sainte-Honorine";4962,52580901578;61886;3454;57528;8,01881816406906;6,00403281880128
"1662";"7806";"Houilles";4408,74099040601;62675;3606;53483;7,03428957384286;6,74232933829441
"1663";"7807";"Limay";3883,8043741296;55127;1573;32319;7,04519450383586;4,86710603669668
"1664";"7808";"Mantes-la-Jolie";5743,43379161263;79823;3479;70860;7,19521164528097;4,90968106124753
"1665";"7809";"Maurepas";6292,5708324477;71282;2732;66956;8,82771363380335;4,08029153473923
"1666";"7810";"Montigny-le-Bretonneux";2417,93557960121;61171;529;50000;3,95274816432821;1,058
"1667";"7811";"Les Mureaux";3820,84991253169;56984;1980;47563;6,70512760166308;4,16289973298572
"1668";"7812";"Plaisir";4082,820804125;57755;1651;43477;7,06920752164315;3,79741012489362
"1669";"7813";"Poissy";5333,49571557566;72548;3430;63139;7,35167849641018;5,4324585438477
"1670";"7814";"Rambouillet";6938,7503542998;77782;3118;51707;8,92076618536396;6,03013131684298
"1671";"7815";"Saint-Cyr-l'École";4340,69953838398;57126;2281;51354;7,59846573956514;4,44171826926822
"1672";"7816";"Saint-Germain-en-Laye";7976,63709511783;75080;5182;74692;10,6241836642486;6,93782466663096
"1673";"7817";"Sartrouville";7386,84421118174;81158;5538;78729;9,10180661325038;7,03425675418207
"1674";"7818";"Trappes";3191,05900431582;63247;1479;59648;5,04539188311829;2,47954667381974
"1675";"7819";"Verneuil-sur-Seine";5957,26984155601;70078;1458;30018;8,50091304197609;4,85708574855087
"1676";"7821";"Versailles-2 (Partiel)";4899,98905750652;52155;3196;50051;9,39505139968656;6,38548680346047
"1677";"7899";"Versailles";8947,60498310916;85272;7894;87796;10,493016445151;8,99129800902091
"1678";"7901";"Autize-Egray";2334,58099834978;22123;2044;18126;10,5527324429317;11,2766192210085
"1679";"7902";"Bressuire";2568,64148115113;23190;1680;21589;11,0765048777539;7,78174070128306
"1680";"7903";"Celles-sur-Belle";2604,4336139034;21921;2170,16020942408;19051,3413612565;11,8809981930724;11,391115031078
"1681";"7904";"Cerizay";3118,39699890391;26058;2261;26129;11,9671386864069;8,65322055953155
"1682";"7905";"Frontenay-Rohan-Rohan";1765,36689470809;18354;1099;15475;9,61843137576599;7,10177705977383
"1683";"7906";"La Gâtine";2969,03427178285;23815;2683;22857;12,4670765138897;11,7381983637398
"1684";"7907";"Mauléon";1886,88387440659;19943;328,641735076973;4563,99360505847;9,46138431733736;7,2007492454136
"1685";"7908";"Melle";3172,82272448083;20951;2749;21220;15,1440156769645;12,9547596606975
"1686";"7909";"Mignon-et-Boutonne";2304,83498303192;18860;2025;16189;12,2207581284831;12,508493421459
"1687";"7913";"Parthenay";2868,6349337259;20834;1816;20800;13,769007073658;8,73076923076923
"1688";"7914";"La Plaine Niortaise";2382,18501064845;24686;670;9847;9,64994333082901;6,804102772418
"1689";"7915";"Saint-Maixent-l'École";2533,70858818833;25137;1009;14183;10,0795981548647;7,11415074384827
"1690";"7916";"Thouars";2563,18826748111;18739;2132;19761;13,6783620656444;10,7889276858459
"1691";"7917";"Le Val de Thouet";2944,4165351761;23419;2566;23338;12,5727679882834;10,9949438683692
"1692";"7989";"Argentonnay";283,139508857343;1642;126,507246376812;671,173913043478;17,243575448072;18,8486536675952
"1693";"7999";"Niort";7117,71038306823;57393;5825;57070;12,4017047080101;10,2067636236201
"1694";"8001";"Abbeville-1 (Partiel)";1119,57622171902;11866;868;11262;9,43516114713483;7,70733439886343
"1695";"8002";"Abbeville-2 (Partiel)";1625,09566009596;14119;1384;13504;11,509991218188;10,2488151658768
"1696";"8003";"Ailly-sur-Noye";1764,15104657141;21147;1509;18098;8,34232300832934;8,33793789368991
"1697";"8004";"Ailly-sur-Somme";2330,58202176451;23647;1618;23461;9,85571963363008;6,89655172413793
"1698";"8005";"Albert";3204,22932425264;28184;1531;16693;11,3689658112853;9,17150901575511
"1699";"8007";"Amiens-2 (Partiel)";624,29498520665;6706,00000000001;308;6259;9,30949873555994;4,92091388400703
"1700";"8008";"Amiens-3 (Partiel)";1193,28375123351;10223;686;9609;11,6725398731635;7,13914038921844
"1701";"8009";"Amiens-4 (Partiel)";1148,28281260212;11925;817;10307;9,62920597569911;7,9266517900456
"1702";"8010";"Amiens-5 (Partiel)";512,757751164623;4339;284;4367;11,8174176345845;6,50332035722464
"1703";"8011";"Amiens-6 (Partiel)";444,442052664012;4488;255;4344;9,90289778663128;5,87016574585635
"1704";"8012";"Amiens-7 (Partiel)";720,323319682695;9803,99999999999;335;8398;7,34723908285083;3,98904501071684
"1705";"8013";"Corbie";2244,9799809618;24225;1806;21572;9,26720322378454;8,37196365659188
"1706";"8014";"Doullens";2176,32165324621;20961;1298,75609756098;13089,9268292683;10,3827186357817;9,92179799398905
"1707";"8015";"Flixecourt";1827,83795197823;21293;1606;20208;8,58421994072338;7,94734758511481
"1708";"8016";"Friville-Escarbotin";3537,00245994972;27685;2706;29391;12,7758802960076;9,20690007145044
"1709";"8017";"Gamaches";2541,95835879932;23945;2001;22568;10,6158210849836;8,86653668911733
"1710";"8018";"Ham";3117,50325381817;28841;1991;23240;10,8092758705252;8,5671256454389
"1711";"8019";"Moreuil";1989,26159109037;22694;1651;19240;8,76558381550353;8,58108108108108
"1712";"8020";"Péronne";3090,23002122218;27913;1846;20070;11,0709347659592;9,19780767314399
"1713";"8021";"Poix-de-Picardie";2219,16527135096;20739;1740;19079;10,7004449170691;9,11997484144871
"1714";"8022";"Roye";2580,39365410287;24792;2161;22871;10,4081705957683;9,44864675790302
"1715";"8023";"Rue";3284,73965843038;25098;2774;23498;13,0876550260195;11,8052600221295
"1716";"8098";"Abbeville";3054,38233690151;23821;0;0;12,8222255022942;NA
"1717";"8099";"Amiens";10923,6431432844;130107,372790661;10146;131880;8,39586789663353;7,6933575978162
"1718";"8102";"Albi-2 (Partiel)";298,847102267791;3639;128;2591;8,21234136487471;4,94017753763026
"1719";"8103";"Albi-3 (Partiel)";1091,5750854395;9204;763;7535;11,859790150364;10,1260783012608
"1720";"8104";"Albi-4 (Partiel)";685,489541818083;5726;408;4479;11,971525354839;9,10917615539183
"1721";"8105";"Carmaux-1 Le Ségala (Partiel)";1713,76022978788;11647;1572;10778;14,714177297054;14,5852662831694
"1722";"8106";"Carmaux-2 Vallée du Cérou (Partiel)";2250,76415578571;14515;1958;14389;15,5064702430983;13,607616929599
"1723";"8108";"Castres-2 (Partiel)";602,429578486793;5534;427;4961;10,8859699762702;8,60713565813344
"1724";"8109";"Castres-3 (Partiel)";49,2764109985528;681;32;621;7,23589001447178;5,15297906602254
"1725";"8110";"Les Deux Rives";1332,89188828621;13875;959;9661;9,6064280236844;9,92650864299762
"1726";"8111";"Gaillac";2345,92243407704;16693;1620;11831;14,053330342521;13,6928408418561
"1727";"8112";"Graulhet";2336,22706166238;16318;1683;17428;14,3168713179457;9,65687399586872
"1728";"8113";"Le Haut Dadou";2021,53827912198;16784;1773;14853;12,0444368393826;11,9369824277924
"1729";"8114";"Les Hautes Terres d'Oc";1976,01379597454;12996;1728;14369;15,2047845181174;12,0258890667409
"1730";"8115";"Lavaur Cocagne";1985,10545037462;17574;434;4785;11,2956950630171;9,07001044932079
"1731";"8116";"Mazamet-1 (Partiel)";2005,82291476292;15113;1197;16082;13,2721690912653;7,4431040915309
"1732";"8117";"Mazamet-2 Vallée du Thoré (Partiel)";1448,71119925271;9604;1251;9827;15,0844564686871;12,730233031444
"1733";"8118";"La Montagne noire";2011,85872194192;15251;873;6514;13,1916511831481;13,4019035922628
"1734";"8119";"Le Pastel";1737,34762989848;16778;1262;12737;10,3549149475413;9,90814163460784
"1735";"8120";"Plaine de l'Agoût";1706,28598203834;16094;1231,34747145188;12008,7210440457;10,6020006340148;10,2537769587247
"1736";"8121";"Les Portes du Tarn";1301,99096505527;16180;880;9488;8,046915729637;9,27487352445194
"1737";"8122";"Saint-Juéry";1618,12313511996;14928;400;5742;10,8395172502677;6,96621386276559
"1738";"8123";"Vignobles et Bastides";2172,21995824774;18224;1782;14201;11,9195563995157;12,5484120836561
"1739";"8189";"Puygouzon";432,528962534271;2951;108;2591;14,6570302451464;4,16827479737553
"1740";"8196";"Albi";7125,3807929364;49342;5805;46610;14,4408025473965;12,4544089251234
"1741";"8197";"Carmaux";1795,156482744;9688;1820;10958;18,5296911926507;16,6088702317941
"1742";"8198";"Castres";5815,52141214662;41636;4785;44834;13,9675314923302;10,6727037516171
"1743";"8199";"Mazamet";1875,12316648592;10118;1866;11488;18,5325476031421;16,2430362116992
"1744";"8201";"Aveyron-Lère";2251,19805870403;18947;726;7761;11,8815541178236;9,35446463084654
"1745";"8202";"Beaumont-de-Lomagne";1585,70833209641;13204;1422;10633;12,0093027271767;13,3734599830716
"1746";"8203";"Castelsarrasin";2322,72656740013;20775;1679;15619;11,1803926228646;10,7497278955119
"1747";"8204";"Garonne-Lomagne-Brulhois";1449,17793564221;13132;1232;11460;11,0354701160692;10,7504363001745
"1748";"8205";"Moissac";1791,59529508732;13844;1530;13079;12,9413124464557;11,6981420597905
"1749";"8209";"Montech";1633,79989247147;20009;1026;11089;8,16532506607763;9,25241230047795
"1750";"8210";"Pays de Serres Sud-Quercy";1881,99874644813;13291;1519;13110;14,1599484346409;11,5865751334859
"1751";"8211";"Quercy-Aveyron";1614,00182762481;14578;1136;11808;11,0714901058088;9,62059620596206
"1752";"8212";"Quercy-Rouergue";1995,93305513585;13533;1699;11875;14,7486370733455;14,3073684210526
"1753";"8213";"Tarn-Tescou-Quercy vert";1665,48489597642;18735;1053;12611;8,88969787017036;8,34985330267227
"1754";"8214";"Valence";1793,70587622941;13296;1420;12191;13,4905676611719;11,6479370027069
"1755";"8215";"Verdun-sur-Garonne";1569,68935992642;19077;1246;11791;8,22817717631926;10,5673819014503
"1756";"8299";"Montauban";7100,87329927138;57921;5437;51274;12,2595833968187;10,6038147989234
"1757";"8301";"Brignoles";4643,17914524493;39200;2790;25627;11,8448447582779;10,886955164475
"1758";"8302";"La Crau (Partiel)";5659,81500658476;38458;913;12287;14,7168729694336;7,43061772605192
"1759";"8303";"Draguignan";4916,21707427083;44753;3088;34200;10,9852235029402;9,02923976608187
"1760";"8304";"Flayosc";4147,6563110644;33457;2551;22293;12,3969761516705;11,4430538734132
"1761";"8306";"La Garde";6624,71613408452;46277;3036;32111;14,3153534889568;9,45470399551555
"1762";"8307";"Garéoult";3736,06161914609;37762;1924;21602;9,89370695181953;8,90658272382187
"1763";"8309";"Le Luc";4183,0898592103;37552;1691;16599;11,1394595739516;10,1873606843786
"1764";"8310";"Ollioules";6873,75916751172;39145;3383;26719;17,5597373036447;12,6614019985778
"1765";"8311";"Roquebrune-sur-Argens";5581,75705592121;46574;2862;25341;11,9847061792442;11,2939505149757
"1766";"8312";"Saint-Cyr-sur-Mer";5487,85370719101;44754;1378;13655;12,2622641712272;10,0915415598682
"1767";"8313";"Saint-Maximin-la-Sainte-Baume";4826,47548033097;48606;2569;27859;9,92979360640861;9,22143651961664
"1768";"8314";"Saint-Raphaël (Partiel)";7570,72440008369;36779;4187;28091;20,5843671662734;14,9051297568616
"1769";"8315";"Sainte-Maxime";7506,17924578527;53572;1035;13162;14,0113851373577;7,86354657346908
"1770";"8317";"La Seyne-sur-Mer-2 (Partiel)";6663,60724965071;40167;3727;28954;16,5897558932724;12,872142018374
"1771";"8318";"Solliès-Pont";4150,18747477681;40960;1128;16311;10,1322936395918;6,91557844399485
"1772";"8321";"Toulon-3 (Partiel)";3362,79377051908;25138;2063;23411;13,3773322082866;8,8120968775362
"1773";"8323";"Vidauban";4563,26378975066;38394;138;1152;11,885356539435;11,9791666666667
"1774";"8396";"Fréjus";7651,76586881211;53039;3733;41493;14,4266782345295;8,99669823825706
"1775";"8397";"Hyères";8426,58267460955;55713;5483;48060;15,1249846079183;11,4086558468581
"1776";"8398";"La Seyne-sur-Mer";8378,1674395534;64523;5584;59987;12,9847766525943;9,30868354810209
"1777";"8399";"Toulon";22262,2730060528;163760;21896;167788;13,5944510295877;13,0498009392805
"1778";"8401";"Apt";4386,63448165793;32723;3003;30366;13,4053555042567;9,88934993084371
"1779";"8404";"Avignon-3 (Partiel)";951,142780748076;7998,99999999999;0;0;11,8907711057392;NA
"1780";"8405";"Bollène";3190,76547388891;30853;2061;28410;10,3418321521049;7,2544878563886
"1781";"8406";"Carpentras";4086,77086221219;36274;3120;29237;11,2663915261956;10,6714095153402
"1782";"8407";"Cavaillon";3334,21189487953;30327;2600;26822;10,9942028386571;9,69353515770636
"1783";"8408";"Cheval-Blanc";3605,21461047983;30345;2264;23127;11,8807533711644;9,78942361741687
"1784";"8409";"L'Isle-sur-la-Sorgue";3741,82313208087;32360;1887;19402;11,5631122746628;9,72580146376662
"1785";"8410";"Monteux";3667,3762071219;34415;616;6200;10,6563306904603;9,93548387096774
"1786";"8411";"Orange";4114,35556444698;37043;2861;33069;11,1069718015468;8,65160724545647
"1787";"8412";"Pernes-les-Fontaines";4181,3462457344;33957;2539;25420;12,3136503393539;9,98819826907947
"1788";"8413";"Pertuis";3999,51501600062;37794;2416;28369;10,5824073027481;8,51633825654764
"1789";"8414";"Le Pontet";3596,58179600769;37182;1317;22231;9,67291107527214;5,92415995681706
"1790";"8415";"Sorgues";3832,5839232627;36026;1780;23085;10,6383831767687;7,71063461121941
"1791";"8416";"Vaison-la-Romaine";3586,89548929218;28509;1771;18024;12,5816250632859;9,82578783843764
"1792";"8417";"Valréas";1714,81798933385;13837;289;3649;12,3929897328456;7,91997807618526
"1793";"8499";"Avignon";10023,2014521933;90305;9039;87011;11,0992762883487;10,3883417039225
"1794";"8501";"Aizenay";3122,71756315029;40317;1881;26628;7,7454115215673;7,06399278954484
